norm,expon,lognorm,gamma,beta,chi2,poisson,uniform,weibull_min
75.1531,65.9436,66.9903,45.422,68.5304,25.8887,48,27.2612,26.7947
27.6509,27.6785,34.1193,36.4177,48.0643,25.9631,47,30.669,58.908
34.7867,24.2466,20.3062,45.6444,93.1277,35.0529,47,20.9987,48.5363
75.8375,70.0844,44.5823,53.7164,13.2205,20.3867,44,84.5372,40.4914
58.1888,57.5658,44.8566,50.0116,77.3782,29.4588,39,24.7185,44.7928
28.3985,29.154,20.3946,63.6077,63.4684,30.891,46,79.9928,69.5993
67.3911,59.3992,22.748,32.0581,36.4077,20.4809,55,46.2987,51.3564
42.6966,74.6253,64.3825,37.5945,35.4457,50.0946,39,35.1829,55.059
30.9817,91.0562,79.3671,85.3736,60.1902,21.5782,54,26.5327,57.2411
28.08,28.4637,49.0032,43.7952,60.1565,20.1075,50,74.5863,61.4566
52.9149,23.014,22.202,57.7692,30.7513,23.2527,47,24.9374,56.6715
57.7288,58.7935,73.7784,51.2901,50.7752,20.2781,36,76.1448,46.4283
62.653,37.6301,57.576,81.6823,57.372,27.1746,55,95.7157,72.9985
62.083,82.6699,34.5738,37.1419,28.1553,30.2358,64,92.0214,49.6746
72.6214,22.6441,83.0499,30.834,29.2256,33.9713,51,89.4923,25.3831
31.5364,69.0949,92.2784,34.6583,49.591,21.9663,43,68.4588,38.8433
33.2949,46.0305,24.0615,33.3379,24.055,26.3444,51,98.8723,36.1829
79.106,49.3715,38.6528,22.2687,24.1262,23.2721,45,38.8524,48.9924
32.9349,55.1525,43.336,33.1337,43.1338,26.5683,58,78.3673,78.598
32.1135,20.7121,61.3635,38.4551,50.9246,20.5517,56,28.3032,34.5623
86.6812,66.3403,58.844,22.2409,63.3658,20.5622,48,82.1814,51.0911
30.1538,96.6994,84.2548,33.1924,48.9,34.3791,56,33.593,86.2605
22.8781,23.1831,45.4136,47.9107,1.25328,20.7078,48,69.1644,23.6951
89.9345,31.8973,65.1225,39.1677,42.1149,38.1989,46,81.1674,33.1185
61.4012,42.5628,39.2621,33.7873,78.9464,22.9353,55,72.6279,27.9299
27.0248,25.9531,26.2949,46.3775,83.4083,23.1674,41,55.4298,72.0723
64.721,33.4334,80.5434,77.3377,62.9073,45.2002,48,71.1959,65.704
43.796,73.5517,24.8984,40.7798,46.2816,30.6424,45,76.4898,71.1299
45.1468,97.3054,38.451,82.2988,69.1487,22.7379,43,88.6592,27.3978
68.5899,36.1362,29.1866,61.5071,22.934,21.7938,38,70.7734,44.5992
71.6966,61.9914,61.7594,52.4984,13.6096,24.1433,40,22.6906,36.5563
78.8931,48.1047,24.275,58.212,19.6669,36.3429,41,66.8148,55.9385
37.8726,73.2303,70.0452,29.0123,61.4005,26.6713,52,38.4899,49.448
33.4531,76.3435,29.0405,75.2833,67.9662,27.325,44,27.8164,83.1354
44.8189,24.5293,20.6336,45.1352,39.4161,27.9316,50,78.9672,53.3113
63.7178,85.4126,33.2928,42.2438,51.2063,24.2018,54,76.1895,24.7608
66.9867,23.8123,26.0054,31.7153,29.9274,21.1676,37,23.5356,39.4757
68.519,79.0939,80.0442,42.8276,64.9281,44.0646,34,71.8544,52.5509
70.0789,32.2713,78.0903,23.8433,57.857,25.1777,56,84.8505,53.5288
49.8792,76.568,44.9471,88.3362,79.9252,22.8322,63,26.8536,76.6424
20.5919,78.1655,79.3704,36.0548,19.2555,21.1049,59,37.9579,40.0802
92.1267,82.1342,44.4393,58.4424,50.613,26.4288,43,66.4384,35.4306
82.4313,41.8965,24.684,82.0551,84.0868,24.3339,47,50.8868,35.6717
83.5563,82.6402,31.2327,84.5408,21.0397,32.4014,47,27.311,49.2026
98.2997,77.7697,72.567,41.6859,74.9405,20.1256,51,82.0542,62.3031
52.541,61.6301,36.051,26.7099,23.0326,32.7157,41,56.4558,20.7378
88.3575,25.3261,72.4016,28.4801,68.135,26.3023,46,64.009,42.0518
29.0307,43.5477,39.9287,31.3684,20.0237,27.5154,48,20.4318,35.5076
31.8001,20.8463,29.7477,27.8276,62.8885,30.5968,58,26.1762,58.349
26.58,70.2082,55.8843,39.6036,75.4675,26.6308,45,35.4123,24.5468
62.8807,77.0242,92.8751,55.4804,78.6515,32.0947,49,43.7811,67.7001
59.7829,65.3029,34.121,35.8645,64.0352,21.806,39,41.7009,20.7356
47.4547,59.8794,39.0889,41.119,55.8263,28.6725,47,44.8848,73.324
20.9141,21.8728,38.1795,94.0405,79.022,24.7654,60,56.4221,28.7593
46.7216,33.4394,98.2394,67.272,7.76878,20.9659,47,38.3522,22.8422
22.5805,62.302,34.5517,60.8194,55.5888,22.7188,40,60.0355,24.4572
80.5741,20.169,75.4321,47.9093,79.3701,20.8731,52,34.2644,36.3427
22.9799,38.6859,81.1973,33.1528,30.5245,23.027,40,95.8271,55.3738
48.4484,91.4424,82.6332,60.9131,46.7391,20.3286,54,78.3707,51.7562
72.9752,70.1694,65.297,23.1715,29.7305,20.7372,49,82.3622,27.3072
40.0979,96.5831,58.5811,20.7333,67.1083,21.6463,47,43.7242,72.9501
71.2303,46.9859,38.814,39.7485,21.7198,22.2143,61,80.2654,55.922
41.9849,97.7714,27.7838,22.5934,69.8138,23.0998,60,22.6723,27.2166
40.5119,57.8104,41.7908,57.2975,39.9417,21.5633,58,68.8574,68.3415
94.4345,20.7183,34.3958,57.2425,63.8308,20.9886,53,56.4871,24.4733
51.8934,35.5488,35.4443,27.9041,63.3193,30.3267,53,94.6407,62.9116
46.7023,43.4366,25.1427,50.5532,80.3003,24.1905,49,24.7867,46.2817
25.6792,70.3773,34.1643,27.3261,54.3028,23.2094,47,75.4639,40.0277
45.3523,95.2313,46.4461,22.2433,54.6712,31.8699,49,48.1179,91.0645
53.399,67.5126,70.3481,30.1213,65.3596,20.3165,49,83.383,68.3593
74.0246,33.0078,32.8717,47.2065,97.025,20.0418,49,66.236,71.2247
76.338,22.5065,53.4033,35.1071,34.2252,21.6549,41,28.9923,25.0309
59.8944,57.3224,43.1558,63.2581,79.8748,20.8806,46,92.3883,29.4505
61.887,40.8795,35.3487,64.9017,65.5089,24.6332,48,76.6267,30.8683
76.496,67.5765,36.7409,27.0954,63.7158,22.1833,57,28.0584,21.8933
54.0107,66.0617,30.9679,71.1654,9.68354,21.6537,49,44.8173,63.96
48.7635,99.3347,33.4608,31.4878,11.5851,23.2378,55,49.3772,74.1056
20.2201,33.0047,36.0694,74.2121,46.2629,27.599,49,73.454,31.4631
79.0712,66.8391,75.7408,48.7061,27.7716,22.3717,47,68.7025,54.8643
85.6859,39.1177,49.8752,48.7596,41.4344,31.1683,57,46.8065,68.8551
49.7739,95.7661,23.8685,59.4579,69.8547,21.6851,69,90.0419,69.2486
67.0876,43.918,40.5208,26.4825,50.6953,27.7834,39,39.6752,32.0831
42.1929,36.3817,51.4504,42.4936,31.2224,21.4876,55,50.1556,64.0143
44.4382,37.0589,25.7705,68.5159,19.4915,20.4767,57,55.0301,34.4529
26.9546,46.7717,51.3602,62.7436,44.7541,22.0376,43,55.2513,22.287
65.1742,79.2734,63.6809,32.7855,51.256,24.9188,47,21.4777,50.1167
23.1815,42.4106,74.3372,25.5058,42.3603,21.3125,46,34.7599,66.4187
65.4984,47.3372,35.3952,48.4965,79.5087,21.8115,51,95.5248,49.3456
55.8116,33.346,41.4316,22.2498,58.0462,22.3636,59,88.7999,30.2527
47.7894,40.362,64.4925,32.1516,53.6111,21.6889,31,29.5368,32.8772
23.0149,64.7437,50.4669,35.324,42.3523,21.4554,48,34.903,21.7846
56.2277,25.3703,79.4128,52.3031,64.0632,24.2065,51,23.3591,60.4622
29.6388,39.6361,99.4266,45.5345,51.6749,26.6996,43,92.897,80.3236
47.5771,22.5277,53.6602,54.8834,39.3125,23.0021,45,97.4517,65.1028
32.2839,26.4204,59.4729,36.1596,44.136,26.7563,38,65.9496,24.842
44.6824,23.1899,35.5709,48.8897,80.2125,24.9644,53,74.2662,66.0331
83.8498,54.2042,74.6854,50.0949,41.6997,26.645,54,50.518,32.6625
30.8146,24.4832,94.7725,40.0196,85.2388,26.1013,52,25.4168,70.3839
37.6412,35.0674,27.6389,96.4042,50.1232,20.9195,41,65.4894,89.6435
56.6332,37.6938,41.4915,37.8389,60.6536,24.5249,59,20.531,54.0064
66.3154,28.5097,86.5989,41.9979,24.9707,20.6639,32,91.9717,73.2853
52.7153,20.6569,79.2034,51.6828,51.6284,32.6556,41,26.3029,68.9415
51.0899,77.5036,42.6771,92.4732,93.7904,32.3062,50,25.0936,39.3207
73.7213,77.0424,72.5029,70.2541,18.9666,22.7843,49,75.9524,53.7767
29.0379,52.8558,30.6664,39.2555,52.0334,25.5517,38,56.418,24.7901
66.1705,20.5451,67.4882,26.34,27.5962,24.4179,43,83.3012,39.343
74.1338,47.5426,44.7973,59.9554,56.8118,38.3094,61,47.0269,40.6649
45.1498,36.3651,36.8463,41.7244,40.8556,30.0587,67,32.8653,64.58
79.5457,29.8424,34.9474,52.0801,50.7592,24.9636,43,48.8195,21.1541
62.1122,70.3468,26.8165,72.9161,44.1655,22.5652,33,48.0436,25.8031
36.2484,48.132,45.9609,67.04,45.2149,23.1832,48,83.7194,42.4096
52.0309,57.2695,27.145,91.1003,73.4118,20.3047,50,97.1652,25.2786
59.9203,67.2697,37.22,23.3954,19.4266,20.6265,46,38.4623,56.4666
72.2524,52.7924,43.1899,27.5984,43.7852,21.4744,56,77.2567,77.6383
66.0443,27.3114,60.0816,38.9821,9.82108,25.7192,57,80.4634,46.3963
36.2909,53.5687,62.4598,56.2851,72.9248,25.5163,63,22.6939,31.4038
70.7222,27.2116,22.3119,43.0514,44.4966,34.6897,50,40.1749,39.5168
40.991,33.8945,28.3703,77.3098,71.0201,20.0581,42,39.959,46.2293
65.841,20.1127,46.103,81.6701,23.313,23.8853,54,23.7305,52.6467
37.7941,72.5726,43.9027,38.4102,79.0667,35.4896,65,59.8288,71.6693
63.1387,22.2166,36.4213,67.8852,42.2224,27.265,43,66.1446,32.9493
52.3666,31.49,94.4041,62.9297,65.6903,23.3258,57,35.9051,31.9513
48.7694,99.5611,35.3118,38.1951,35.6241,22.5808,56,97.9267,48.6833
71.0984,39.1449,97.6086,58.2151,43.4596,21.7971,43,77.12,27.4208
39.4041,63.2311,49.4059,35.8163,18.9056,32.4446,54,63.9184,52.996
75.2884,40.3532,81.3555,42.9306,28.236,27.3962,64,51.5631,56.8293
32.491,50.5421,74.1122,23.114,49.9391,22.2709,50,66.5187,37.7477
81.3106,94.8441,25.9227,74.6295,51.6749,24.5202,46,82.3805,31.6061
56.4917,25.5211,64.4758,30.3374,65.0146,26.2596,45,35.6475,56.7601
37.963,74.8696,32.5907,37.1404,74.5277,20.6115,52,95.2738,41.6844
38.9829,31.2604,42.2961,26.548,78.9562,24.7154,50,74.9741,55.2002
93.1412,83.4968,32.7332,31.7978,30.2186,22.5615,50,20.5959,46.1714
53.2965,20.6955,82.4474,42.038,91.5673,22.4952,40,76.7594,80.271
52.0652,30.1322,57.0806,31.7725,83.3648,28.8802,45,94.4294,38.7083
92.8315,52.4141,90.5353,25.597,43.5461,29.2292,44,42.4764,37.0229
46.4101,56.6451,45.5507,40.3774,51.9747,20.6043,50,63.3768,46.8258
68.2618,86.492,62.2358,44.9608,79.1355,20.7116,53,23.9296,73.0064
42.1329,80.5363,39.5059,38.0729,91.2392,20.9186,55,64.6036,23.1025
41.7576,25.5918,51.063,23.2824,26.7085,21.7845,61,49.2834,31.5153
43.8001,92.5428,50.1327,61.1187,8.45,27.1039,45,68.7073,57.0609
58.0746,29.8736,79.1972,43.7617,42.0943,34.7814,46,24.3095,23.8253
85.4478,43.198,57.4584,56.558,74.3701,25.5472,47,98.8075,47.8698
76.2625,33.0389,98.7571,61.0568,34.5708,21.4102,40,47.1522,29.8781
31.5925,56.6989,57.5889,91.2868,72.4864,20.484,45,63.9228,38.3123
33.5133,20.4215,25.7786,96.1494,25.6339,23.7771,51,38.4865,83.0596
25.2435,40.6402,34.0872,31.2864,56.231,33.2054,65,50.4203,21.6136
30.9233,81.5176,56.1149,34.234,71.1662,32.5845,55,86.6426,74.6041
67.238,93.5058,55.2702,95.1169,31.8319,20.8685,52,89.6651,57.6801
63.1222,58.3644,22.9369,21.2195,11.9275,35.4171,56,94.807,24.3948
36.3322,28.9726,69.3895,53.7274,90.9438,21.957,45,63.9762,44.8197
51.1454,70.892,20.8367,77.2238,37.2795,21.4328,59,57.9173,32.7988
39.2479,26.9586,30.3597,54.0062,32.8322,21.3946,50,75.3956,48.8534
44.6059,30.3221,99.2391,46.0296,35.3609,23.8364,38,64.4805,60.9826
31.508,40.1722,21.3765,45.1108,32.6688,29.4023,51,38.5377,20.8662
77.0643,32.8817,21.2682,60.2192,58.1855,27.2808,44,77.4295,25.9947
28.9856,34.0932,86.4196,22.0914,46.5296,21.4849,44,36.3367,48.3776
73.9748,93.0728,49.6187,39.1801,39.0837,20.6148,55,22.8802,32.2034
78.1739,48.234,25.5472,32.0723,43.5726,20.8681,40,60.1682,73.238
44.4768,43.4785,82.3007,29.1086,54.0809,32.0267,35,65.8798,64.4013
52.8326,83.8765,24.7605,34.3433,71.7588,28.9449,51,27.8905,33.4958
51.9429,56.0481,62.8332,56.8566,27.8599,22.6228,57,99.0958,56.7058
32.6468,57.8445,93.5112,27.7966,7.86468,22.3584,47,55.407,44.9245
81.6982,69.4765,57.8993,45.0971,55.0065,28.3513,64,75.4932,26.7307
75.1426,29.2669,42.9213,29.9264,66.9143,25.3051,54,38.0115,53.0913
22.6062,31.6094,30.1047,45.0224,29.1326,24.9652,64,28.2491,34.5581
94.1559,36.444,35.2193,36.4143,40.467,22.7168,52,48.4447,74.9506
21.6708,96.7196,99.1516,31.7326,70.6835,22.3929,42,49.9777,63.8534
87.5588,40.6309,35.8757,24.482,55.5909,32.0676,45,32.9701,38.5795
50.7989,25.4305,21.4485,47.5203,33.4377,30.1339,53,82.2897,50.5053
42.1227,64.3365,21.8559,46.5401,45.65,26.3861,52,48.4627,35.053
60.7849,62.705,84.5922,86.5652,85.8614,26.683,50,97.1975,28.4406
72.9531,36.9628,29.252,52.9715,74.3785,20.5625,56,30.5522,61.2437
70.2036,25.6625,21.418,98.1785,70.7461,40.2748,62,28.8105,46.7152
51.1782,46.8694,86.5711,21.4343,89.9055,23.6088,46,88.4021,28.8338
42.3353,76.5011,43.7616,29.3799,30.3101,20.9819,39,44.7764,40.3227
20.4716,25.8066,29.9683,38.1996,11.4623,21.6282,45,63.8047,88.2244
38.2495,87.208,21.645,70.5991,71.0099,20.0724,43,99.5908,24.9757
70.6343,93.8755,37.3301,62.5368,22.0841,24.6468,49,66.4029,81.6335
33.2351,67.2695,80.4571,75.7539,47.251,23.5921,55,28.9851,45.8266
22.586,23.9462,39.9575,29.7188,58.0607,27.3058,54,40.7148,71.4976
75.8557,31.868,77.1489,54.8536,18.6208,30.748,47,68.9365,23.4157
89.3238,57.0923,48.5656,62.9646,27.4922,20.6954,46,77.5614,84.6456
45.4385,75.5227,37.826,34.1566,56.3384,20.3359,51,97.5885,66.9132
75.4178,28.5501,44.7992,87.9913,55.2286,20.4686,62,48.5112,53.8538
83.4894,40.6018,31.3543,25.4383,21.0353,26.5115,50,52.656,28.0169
54.3107,37.2081,26.2677,23.8703,56.2282,24.4359,52,51.9561,22.8418
28.596,31.7128,46.9291,83.8235,20.0721,31.2385,42,46.6018,65.3464
39.5468,24.9434,89.8868,44.1143,42.2981,20.8239,54,87.3319,63.6752
93.2457,38.7485,71.5207,48.2623,49.6228,38.8347,50,47.8941,26.8283
23.1588,39.4975,82.1112,21.2641,22.8109,24.705,63,67.7986,21.8038
49.0114,24.5916,29.3171,51.4688,49.0242,23.3744,52,48.6171,52.4239
82.7857,21.8216,20.5943,53.7006,72.02,21.8536,54,47.4813,66.9814
86.7244,45.2531,63.4065,29.3845,62.237,26.6375,57,27.1448,41.7015
52.2617,47.7276,31.0673,50.5908,29.9227,22.4316,58,80.3137,44.1185
51.5241,39.2072,23.958,55.6821,70.5174,41.0524,65,94.8509,63.4516
22.8617,21.3971,76.6356,40.6545,68.0316,29.903,42,94.1089,46.18
26.376,21.1265,55.585,42.2549,92.5166,21.0932,42,41.872,52.4831
39.4728,42.2662,45.6144,82.0403,19.9671,22.8276,62,79.5838,47.1882
71.3439,40.086,30.0864,39.9997,30.1321,24.1703,49,76.6182,24.3204
80.7438,72.8302,37.504,53.047,19.5099,20.8246,42,67.6402,37.9282
82.8385,98.2438,22.8254,31.725,48.318,23.6578,51,92.6072,22.1778
84.2333,24.2601,25.0316,63.5059,49.7099,21.2642,51,30.7123,79.3249
27.2854,33.1503,56.7503,73.903,64.1767,28.5478,55,80.4214,65.9759
22.7475,96.6864,20.076,28.7195,93.9801,27.3367,56,73.3015,73.2241
72.7954,43.8562,39.0907,63.8756,54.9136,26.813,52,20.846,97.2061
61.6455,30.0029,29.854,48.2555,71.272,24.5752,46,36.6556,58.1833
41.4932,37.8161,67.032,43.6211,78.3822,22.7925,52,28.6436,36.5491
38.996,47.4456,24.3264,85.5921,28.3051,24.2381,34,26.268,29.9662
89.3568,43.0712,42.3807,31.2171,59.1925,21.1781,49,87.5325,78.0378
99.2458,76.2191,38.1622,86.9893,32.188,24.822,48,94.8,45.4149
62.2881,49.0239,73.1438,38.8785,60.9738,24.557,48,69.7934,65.9305
56.3303,37.9175,45.4919,53.8365,80.3214,22.646,57,33.104,55.212
39.5191,48.7394,56.8794,29.3442,69.2139,24.0597,41,41.3172,27.1873
57.5063,67.8002,20.5491,41.6766,26.3274,22.2253,52,58.9123,28.9256
66.5303,32.9431,37.8927,62.8662,11.3864,27.5858,50,45.4243,20.0078
78.9182,56.9302,44.0359,76.7472,41.0994,42.8139,54,98.0199,32.256
35.6813,97.335,67.1901,46.7943,74.3545,22.5362,30,65.135,48.7991
86.8212,27.3808,29.5852,45.4267,22.1458,23.7963,48,39.2988,55.7611
50.1324,35.3114,94.9527,71.0763,78.7029,28.117,50,58.6915,20.6795
42.1602,45.8256,99.0734,48.0718,51.9777,28.5323,51,92.1593,28.3291
30.1806,34.73,45.4144,28.1134,24.1305,24.9959,54,59.7783,70.2896
91.6028,29.6896,32.3814,29.1811,77.9564,21.3795,43,83.7218,45.1626
24.8221,51.3694,51.8832,57.9783,29.6629,25.7958,48,94.9219,39.7596
87.026,56.0718,36.5241,31.5485,17.7681,31.6325,57,75.9829,34.7888
97.2706,53.3853,51.2795,60.0951,68.8224,25.4364,46,45.9724,31.5538
67.365,41.8389,24.7188,30.09,59.0849,22.1402,50,79.8436,57.8322
80.0481,29.3247,27.1527,30.2602,99.4199,21.9846,40,65.5335,52.696
33.1262,32.734,56.8222,43.0922,5.03069,27.8174,50,72.2592,35.7848
33.6213,74.0624,34.661,75.7178,39.7644,23.1219,48,30.9001,32.0322
83.8075,57.9071,44.9823,28.3066,90.9995,21.3102,44,88.8779,37.4347
45.4766,45.0407,52.9626,31.121,85.6722,23.5395,50,76.1928,67.596
96.5241,27.2063,45.0021,25.8302,18.7897,20.3197,54,37.5176,68.2811
75.2665,23.7161,78.3954,65.3464,29.4009,27.3068,50,74.1291,50.9244
38.136,20.9862,37.2007,28.7206,45.0347,21.7666,56,82.5129,72.1912
77.9745,54.5209,40.0421,44.7573,22.7487,24.9229,41,74.1896,45.3592
85.4078,22.0373,62.539,57.0137,38.4637,20.6901,53,35.7155,65.173
61.5764,46.3797,61.6709,34.2641,85.3086,21.377,59,94.6604,43.7162
25.578,86.2379,48.8808,40.3675,32.2553,22.3114,58,67.0164,36.7352
41.0801,29.9255,45.4959,98.2172,7.6262,29.2278,51,20.3896,79.0977
45.5401,23.929,78.0144,54.7775,45.3654,23.6437,40,95.0467,42.1175
24.1457,37.1666,63.5609,68.8311,5.11628,37.8169,55,90.6167,51.6033
49.6688,20.6647,85.6614,30.5875,58.0098,32.0173,51,96.5161,66.9096
73.8307,36.4844,78.6617,60.625,85.2811,21.3647,53,75.7561,50.5134
35.8189,62.5448,60.8571,68.7178,74.4455,22.2791,47,32.2027,66.3107
40.1468,31.1298,24.2714,84.1754,27.6092,32.5417,48,23.7997,56.5448
22.5102,66.5732,81.4021,33.9704,71.9658,32.6408,56,21.5351,22.8757
69.9556,25.1488,22.8667,64.2986,71.5441,30.6268,57,68.8802,79.4834
31.2991,85.0988,54.4246,39.4787,41.3271,27.0572,56,71.5489,54.6257
72.9237,52.397,37.7365,94.2882,41.2317,20.3761,42,44.1874,34.7309
21.3157,29.0987,91.131,35.0248,42.3656,27.0141,55,88.7872,37.0207
55.8017,61.2841,76.6947,57.0679,40.8711,22.9876,52,62.1987,51.5893
47.3501,28.5769,55.5751,20.8214,60.7802,20.0714,51,69.4441,60.2906
99.1525,82.1859,28.5676,24.0634,58.9401,22.0817,36,20.8177,35.0176
36.229,27.8701,25.6586,40.5945,60.7046,30.4516,53,23.812,52.5909
62.5441,29.2626,83.5769,73.6131,35.6983,27.9712,57,23.2828,64.6579
75.8371,43.1907,20.444,46.3859,60.4689,26.5665,51,24.5049,39.298
28.0054,56.5253,25.3218,92.6674,8.63002,23.2172,63,59.5256,78.4196
51.2632,22.1097,69.7131,37.8462,17.5219,30.5691,42,53.5858,93.1992
26.169,76.4301,81.7017,54.9154,2.61605,28.0609,51,67.0513,64.9594
52.2213,74.0364,79.544,61.7562,64.0233,35.8954,55,58.6604,22.1749
90.4321,26.2223,67.5576,32.5807,32.4996,21.5484,44,88.8077,51.1357
73.3138,78.7713,27.5595,34.2023,46.7895,21.6544,47,98.9228,53.2182
62.004,61.927,25.1165,26.5362,91.7069,22.5467,41,89.7473,27.1788
59.0179,51.0798,77.5948,38.1283,20.1014,25.0724,36,40.2811,42.8007
78.3013,72.1001,73.5397,95.1058,43.9281,31.9416,54,50.1019,45.9714
57.922,24.8568,33.175,28.2215,29.5761,29.3686,51,76.7404,84.5463
34.2815,59.3398,72.2764,87.9285,19.6469,22.2495,46,91.2872,92.552
78.0057,38.3491,30.87,22.5504,44.249,28.1319,51,84.0872,52.8155
67.1012,25.1348,27.8726,49.3946,9.03522,24.4217,35,36.956,75.4843
79.3255,61.9505,37.5492,26.0864,43.8684,24.3145,44,80.2982,66.8588
41.0602,78.1072,59.3631,93.7975,68.674,27.7847,54,84.4966,68.3418
50.009,51.0138,71.1341,49.5059,58.4448,21.8897,53,99.8728,32.9911
84.1255,74.548,34.8579,71.468,65.4184,30.1973,59,30.5781,84.3275
24.36,25.0253,26.2552,49.9043,90.3816,24.0034,42,36.0261,86.5913
60.1743,31.7586,24.7885,33.0344,39.402,21.6867,43,42.9859,53.3793
96.7547,90.7669,44.7769,39.3369,40.5576,37.9953,58,85.2542,33.9789
37.9255,73.6091,41.41,35.5513,72.8282,21.1055,49,93.2464,49.5325
77.7578,23.5795,47.9592,24.9894,42.53,34.5297,41,59.3017,35.8154
69.9639,82.5631,22.4966,33.4358,65.5618,23.1063,45,95.0517,33.4153
59.6098,54.6257,24.038,94.1045,49.3673,23.5245,52,70.8336,68.1306
98.0388,22.0349,47.6716,91.637,36.3672,41.8127,50,45.0112,81.8862
69.5566,21.8187,33.9146,45.7789,36.6937,22.8685,46,40.7515,93.4231
75.8813,31.8268,77.8543,34.4753,96.141,23.5555,43,49.398,45.7288
74.7065,27.268,48.7467,36.7358,66.6602,31.3214,54,22.5658,36.9979
33.3511,58.9887,49.5908,39.2752,96.7852,21.7922,39,91.3522,22.5211
63.566,25.4471,90.9587,39.1263,77.447,20.1083,53,45.0395,58.9037
21.5961,27.2777,22.4645,50.8212,43.2898,20.5561,55,21.4855,65.2713
37.9395,31.8172,48.1995,27.2678,49.0915,37.0458,46,61.7416,69.0226
53.4161,21.6052,85.4274,62.3284,38.7085,27.126,57,42.632,40.3759
32.794,51.1942,56.362,27.0248,47.7111,41.7011,42,92.2789,43.661
55.9409,87.5719,46.5943,47.9649,51.1658,21.8272,54,73.734,28.7839
25.4359,26.2123,20.6358,57.2466,15.7399,21.464,49,29.5782,26.5609
22.89,33.7717,69.3699,68.3416,19.8371,41.6574,53,31.7311,53.5382
63.6512,74.8571,47.5442,30.4309,96.4236,24.2789,58,33.9059,49.9313
30.7008,20.7803,20.7371,68.8552,33.5926,21.6873,53,69.3001,58.4594
63.4026,38.3157,23.0782,23.3949,37.0956,25.0163,46,81.5366,65.8543
47.0592,79.1285,42.3367,80.6805,40.7609,39.4834,54,22.1252,51.1196
69.1703,71.8932,66.6134,37.9169,17.2417,21.4214,47,64.6005,48.7707
40.4277,31.5144,68.2479,36.4958,35.9357,23.8355,56,57.7033,40.4236
56.1193,53.7818,27.5619,81.2614,22.5725,20.409,52,60.2017,35.0824
43.9851,32.1174,29.7565,21.7649,3.42723,23.0314,50,67.6749,37.4512
69.4272,24.8447,32.1202,86.827,74.2881,40.4417,48,59.1651,46.0758
64.1919,63.2172,34.3802,34.6138,44.8094,22.3065,52,91.7631,64.9525
22.0781,48.9602,56.7624,91.3073,10.1442,24.7292,51,96.6885,68.4729
30.7162,65.7861,93.3211,60.6644,23.6336,38.5338,48,33.9515,61.0515
46.0243,36.4076,86.7677,56.7399,22.0082,23.8319,42,61.7718,44.2669
72.5673,76.3411,46.5342,27.298,15.2607,22.951,39,24.2318,49.3867
25.6538,86.367,39.1946,70.7942,34.8358,20.8487,47,80.1091,83.1109
71.7846,48.6791,61.661,75.669,15.0952,20.2805,59,83.3809,69.5718
45.0191,51.1306,41.8865,39.0685,78.2158,26.1042,45,60.679,45.6056
86.3106,90.0763,53.7598,36.0912,74.9593,22.4289,59,62.067,40.5438
49.6391,22.6643,74.3915,69.1197,34.5505,24.9205,59,97.4079,34.9021
35.5538,28.8819,38.4827,88.4571,34.8217,25.0531,47,68.121,79.4668
39.1247,56.539,79.5561,56.3635,15.0259,29.2618,53,64.1555,45.5698
51.3873,68.6759,44.8613,51.387,15.5104,21.0836,44,81.8802,25.0938
64.0173,58.5202,62.7231,33.8298,15.2809,31.6913,50,41.2939,26.2659
89.199,87.6264,93.2923,27.7693,44.8366,22.4209,54,71.1553,40.4911
32.189,34.6546,77.7406,73.2971,65.5206,22.6745,37,51.4491,79.0269
96.294,57.2338,24.5914,43.2524,71.5416,22.0155,51,81.5497,51.4733
63.671,31.073,22.4946,32.9059,95.5569,26.235,43,59.7642,41.1447
69.4888,71.0214,91.7235,37.0344,65.1683,21.6281,60,23.1751,37.3611
61.4594,75.5379,88.8395,39.6983,50.0192,24.0434,46,42.6413,58.7156
59.3363,25.7594,23.7048,26.8097,61.4983,33.3257,51,69.8551,27.1771
27.777,54.8275,39.2902,59.0604,64.4311,23.4456,54,37.213,93.1588
54.9166,22.4092,27.5703,24.414,25.4807,23.0096,44,71.9449,52.1431
29.1057,33.318,22.0211,79.6549,20.2368,35.1871,59,98.0234,55.3255
51.0295,20.6661,80.5455,97.7314,52.7498,23.4691,42,39.7056,51.8374
61.5431,73.7537,41.2106,27.9146,49.7496,20.5851,39,82.4833,28.9759
83.2303,53.8797,29.5246,38.2194,34.802,22.8989,38,69.9888,33.6963
72.4067,58.4747,30.3616,61.5033,86.0812,24.7008,53,98.9491,68.1292
63.9054,33.526,52.0769,74.2154,40.1973,21.9905,51,93.9477,46.4352
44.528,23.2518,60.1547,37.5673,50.0947,25.9775,49,32.0517,51.9951
93.0942,34.5358,33.0301,78.9621,54.7488,30.86,45,73.8099,70.6508
